ID,FEMALE,MALE,ETHBLACK,ETHHISP,ETHWHITE,AGE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCDO,SINGLE,MARRIED,DIVORCED,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,ASVAB01,ASVAB02,ASVAB03,ASVAB04,ASVAB05,ASVAB06,ASVABC,HEIGHT,WEIGHT85,WEIGHT02,SM,SF,SIBLINGS,LIBRARY,POV78,EXP,EARNINGS,HOURS,TENURE,COLLBARG,CATGOV,CATPRI,CATSE,URBAN,REGNE,REGNC,REGW,REGS
999,1,0,0,0,1,39,16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,53,48,56,57,45,53.81174,64,130,145,10,8,9,1,0,17.46154,9.09,55,0.9807692,0,0,0,1,1,0,1,0,0
4637,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,36,31,28,26,28,26,28.1855,67,165,160,12,6,1,1,0,11.55769,18.61,43,4.134615,0,0,1,0,0,0,0,0,1
3993,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60,43,52,56,41,52,49.44983,66,158,200,12,12,5,1,0,14.75,8,40,0.0384615,0,0,1,0,1,0,0,0,1
1076,1,0,0,1,0,37,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,44,36,43,38,52,28,38.27243,57,108,120,12,12,1,1,1,16.63461,17.1,47,16.21154,0,1,0,0,1,0,0,0,1
4051,1,0,0,0,1,39,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,58,61,60,53,53,54,60.62724,61,138,174,9,12,2,1,0,18.90385,7.93,40,2.788461,0,0,1,0,1,0,1,0,0
1913,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38,46,47,41,52,52,45.63316,62,110,196,10,12,6,1,0,18.63461,8.75,20,3.980769,0,0,0,1,0,1,0,0,0
5427,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,56,50,50,50,59,56,51.08555,64,182,250,12,8,4,0,0,22.90385,13.75,40,15.13461,0,1,0,0,0,0,1,0,0
242,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,42,39,51,47,52,58,44.54268,66,145,170,12,12,2,0,0,22.51923,25.64,45,5.403846,0,0,1,0,1,0,0,1,0
4179,1,0,1,0,0,44,14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,39,47,62,41,42,47.5415,62,125,200,13,16,6,1,0,18.55769,20.03,40,22.32692,1,1,0,0,0,0,0,0,1
3624,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,64,62,57,59,61,57,61.99033,65,139,160,8,12,2,0,0,17.84615,15.81,45,15.82692,0,0,1,0,1,0,1,0,0
16,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44,49,55,53,62,57,52.72127,63,135,155,12,12,3,1,0,20.32692,31,25,15.88461,0,0,1,0,1,1,0,0,0
11834,1,0,0,0,1,43,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,50,38,41,41,31,47,39.63553,69,250,210,9,12,4,1,0,21.36539,7.23,38,0.8846154,1,0,1,0,1,0,0,0,1
5035,1,0,0,0,1,44,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,52,40,59,62,62,57,51.35817,67,141,150,13,12,0,1,0,23.25,26.92,40,9.576923,0,0,1,0,1,0,0,0,1
2706,1,0,0,1,0,40,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,34,36,35,35,41,44,35.27361,62,103,140,0,0,8,0,1,15.90385,11.5,45,4.269231,0,0,1,0,1,0,0,0,1
2948,1,0,0,0,1,45,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,62,59,59,56,62,63,60.082,64,135,135,15,19,5,1,0,16.65385,9.97,27,6.5,1,1,0,0,1,0,1,0,0
327,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,64,64,61,56,49,61,63.35343,69,140,170,15,16,3,1,0,20.44231,10.75,45,2.5,0,0,1,0,0,1,0,0,0
3846,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,53,50,53,62,65,53.53913,64,114,140,12,12,4,1,0,20.53846,24.39,41,6.192307,0,1,0,0,0,0,1,0,0
4931,1,0,0,0,1,38,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,49,59,59,53,42,55.44746,63,115,126,9,10,4,1,0,18.80769,15,40,2.692308,0,0,1,0,0,0,0,0,1
1255,1,0,0,0,1,39,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,44,64,57,62,53,68,63.89867,64,108,126,12,14,2,1,0,16.34615,31.25,40,1.269231,0,0,1,0,1,0,0,1,0
11867,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38,34,43,44,41,42,38.81767,69,160,260,13,13,1,1,0,13.84615,11.42,35,0.9807692,0,0,1,0,1,1,0,0,0
1534,1,0,0,1,0,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,28,40,42,53,55,56,44.27006,59,90,115,12,10,9,1,0,22.42308,18.9,40,10.80769,0,1,0,0,1,0,0,1,0
1087,1,0,0,0,1,39,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,66,66,61,62,50,54,66.07963,64,115,107,16,18,2,1,0,8.153846,23.07,10,9.153846,0,1,0,0,1,0,1,0,0
12042,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28,39,31,26,46,57,33.36528,67,130,174,12,14,3,1,0,20.90385,13,20,4.903846,0,0,1,0,1,0,0,0,1
811,1,0,0,0,1,43,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,40,55,55,59,52,52,57.62842,64,170,200,12,10,1,1,0,16.13461,6.95,18,2.634615,0,1,0,0,1,0,1,0,0
4616,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60,64,60,56,56,57,63.08081,61,115,135,12,12,3,1,,16.51923,19.71,40,3.711539,0,0,1,0,1,0,0,1,0
1252,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,54,53,50,59,62,72,55.17484,67,122,130,12,12,3,1,0,20.09615,25.64,45,0.25,0,0,1,0,1,0,0,0,1
374,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,34,38,37,44,50,56,39.36291,63,130,135,4,4,2,1,0,14.80769,16,40,9.269231,0,0,1,0,1,1,0,0,0
2544,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40,47,50,50,62,65,49.44983,65,125,150,12,11,2,1,0,22.23077,36.32,45,2.576923,0,0,1,0,1,0,1,0,0
12113,1,0,0,0,1,43,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,52,58,56,53,54,56,57.90104,64,105,108,12,12,4,1,0,14.90385,4.44,45,0.2692308,0,1,0,0,1,0,1,0,0
533,1,0,0,0,1,42,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,47,55,62,52,56,54.08437,59,129,163,12,12,3,1,0,12.69231,10.46,40,0.0961538,0,1,0,0,1,0,1,0,0
1629,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56,49,55,56,52,48,53.53913,65,130,135,12,12,3,1,0,22.03846,23.33,45,16.46154,0,0,1,0,1,0,0,1,0
2102,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,39,54,59,53,54,48.63197,64,125,170,12,12,2,1,0,22.30769,10.5,32,0.5,0,1,0,0,0,0,1,0,0
2156,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,46,42,59,49,43,49.17721,65,125,161,16,9,2,1,0,17.82692,18,40,0.1730769,0,0,1,0,1,0,0,0,1
111,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,54,42,56,53,38,60,49.17721,60,132,170,11,10,3,1,0,12.92308,16.34,40,7.730769,0,1,0,0,0,1,0,0,0
491,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,42,45,33,29,52,34,37.99981,65,240,180,12,11,3,1,0,20.61539,30.55,36,0.4230769,0,0,1,0,1,0,0,0,1
4323,1,0,1,0,0,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,46,52,53,47,51,50.26769,65,175,250,12,12,9,1,1,13.07692,10.38,40,2.365385,0,0,1,0,1,0,0,1,0
4200,1,0,1,0,0,42,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,40,33,35,43,45,36.90933,66,145,140,8,7,12,1,1,16.42308,28.04,24,14.25,0,0,1,0,1,0,0,0,1
2251,1,0,1,0,0,40,12,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,32,36,31,35,35,29,34.18314,62,146,156,9,9,8,0,1,17.17308,8.25,40,1.153846,0,0,1,0,1,0,0,0,1
757,1,0,1,0,0,40,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,36,46,43,44,44,39,45.36054,69,105,165,11,9,3,1,1,11.46154,16.34,40,4.519231,0,1,0,0,1,0,1,0,0
1584,1,0,0,0,1,38,15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54,61,57,56,55,47,60.62724,65,120,140,12,10,1,1,1,16.13461,18.77,42,6.384615,0,1,0,0,0,0,0,1,0
5264,1,0,0,0,1,45,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28,42,26,29,53,43,34.45576,63,170,250,0,8,3,0,0,21.65385,21.25,40,18.92308,1,1,0,0,1,0,0,1,0
1253,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,51,37,56,42,45,49.72245,67,130,165,12,14,3,1,0,16.17308,7.58,40,3.903846,0,1,0,0,0,0,0,0,1
192,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,54,53,56,53,56,50,55.17484,61,110,125,12,12,1,1,0,12.96154,33.33,15,0.8269231,0,0,1,0,1,1,0,0,0
4777,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,42,50,44,54,49,45.08792,64,130,135,12,8,6,1,0,21.73077,10.25,32,11.71154,0,0,1,0,1,0,1,0,0
1737,1,0,0,1,0,40,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,52,64,61,53,53,44,62.53557,64,115,130,8,12,1,1,0,16.34615,33.76,45,4.865385,0,0,1,0,1,0,0,1,0
369,1,0,0,0,1,43,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,64,65,59,59,61,45,64.17129,65,125,126,12,19,1,1,0,15.76923,15,15,0.7692308,0,0,1,0,1,1,0,0,0
4967,1,0,0,0,1,43,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,56,50,59,62,52,58,56.81056,67,205,191,12,12,3,1,0,21.28846,12.36,42,0.6346154,0,1,0,0,0,0,0,0,1
1727,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38,43,33,41,46,51,40.18077,63,100,126,12,12,10,1,0,17.57692,38.46,45,1.038462,0,0,1,0,1,0,0,1,0
288,1,0,0,0,1,40,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52,39,38,44,49,50,40.18077,65,146,190,10,9,4,1,0,4.576923,8.7,38,4.461538,0,0,1,0,1,1,0,0,0
527,1,0,0,0,1,44,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,56,54,60,59,61,37,58.44628,63,120,125,13,20,2,1,0,22.82692,17.94,45,6.153846,0,0,1,0,1,0,1,0,0
2834,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,54,57,59,55,59,57.62842,62,105,125,7,14,3,1,0,22.03846,15,16,9.884615,0,0,1,0,1,1,0,0,0
5064,1,0,0,0,1,42,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,44,55,48,56,56,39,54.90222,65,115,140,12,12,1,1,0,15.17308,8.94,20,3.134615,0,1,0,0,0,0,0,0,1
5247,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,42,50,47,53,62,65,51.08555,67,220,275,13,12,2,0,0,18.05769,6.15,30,1.403846,0,0,1,0,2,0,0,1,0
86,1,0,1,0,0,41,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24,31,25,32,20,31,29.00336,59,140,150,9,9,7,1,1,10.94231,8.5,40,1.5,0,0,1,0,1,1,0,0,0
4638,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30,35,26,35,31,26,32.2748,65,155,190,12,7,1,1,0,13.51923,7.81,40,2.865385,0,0,1,0,1,0,1,0,0
2934,1,0,0,0,1,40,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32,42,29,26,40,28,34.45576,48,110,145,7,4,3,1,,10.75,8,25,0.3076923,0,0,1,0,1,0,1,0,0
5568,1,0,0,0,1,39,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,45,51,62,48,48,51.90341,65,120,140,12,12,0,1,0,19.44231,11.62,40,8.096154,1,1,0,0,0,0,0,0,1
276,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,50,50,56,47,44,52.72127,64,108,112,12,13,1,1,0,22.36539,10.75,40,5.615385,0,0,1,0,1,1,0,0,0
976,1,0,0,0,1,44,18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,56,62,59,50,54,60,60.082,71,130,130,11,12,3,1,0,19.19231,12.75,20,0.4807692,0,0,1,0,1,0,1,0,0
29,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28,42,28,50,54,58,40.72601,66,125,150,0,4,1,1,0,23.34615,29.32,40,21.51923,0,0,1,0,1,1,0,0,0
5624,1,0,0,0,1,42,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,50,58,54,53,62,60,57.3558,60,134,165,18,18,2,1,1,15.5,16.72,46,12.82692,1,1,0,0,1,0,0,0,1
4381,1,0,0,0,1,43,16,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60,64,57,53,62,56,61.44509,69,134,195,16,20,10,0,1,19.73077,11.98,38,6.615385,0,0,1,0,1,0,0,1,0
12032,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,39,35,38,32,39,37.72719,64,140,140,11,11,3,1,0,9.846154,9.83,40,7.365385,0,0,1,0,1,0,0,0,1
3243,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,54,55,57,53,62,44,56.53794,62,140,155,14,15,1,1,0,21.30769,9.61,50,21.15385,0,0,1,0,0,1,0,0,0
3423,1,0,0,0,1,41,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60,62,60,56,62,63,61.99033,65,118,148,13,12,4,1,0,13.69231,14.5,16,1.557692,0,0,1,0,1,0,1,0,0
1616,1,0,0,0,1,44,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,54,62,59,59,62,65,62.53557,62,110,140,16,14,4,1,0,15.09615,19.75,44,4.903846,0,1,0,0,1,0,0,1,0
4017,1,0,1,0,0,42,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,40,39,33,44,46,50,38.81767,64,168,120,9,12,5,0,1,18.21154,9.5,56,0.25,0,0,1,0,1,0,0,0,1
887,1,0,0,0,1,41,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,56,39,56,56,51,50,48.35935,63,140,170,14,16,5,1,0,12.48077,17.3,50,17.86539,1,1,0,0,1,0,1,0,0
1804,1,0,0,0,1,42,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,58,65,60,59,62,69,64.44391,71,139,148,13,16,1,1,0,18.23077,22.91,24,8.019231,0,0,1,0,1,0,0,1,0
3343,1,0,0,0,1,38,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,40,43,44,47,54,42.0891,65,135,134,10,10,1,1,0,20.88461,9,30,1.038462,0,0,1,0,1,0,1,0,0
1676,1,0,0,0,1,40,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66,61,60,56,52,63,61.44509,62,118,148,13,13,5,1,,12.23077,41.2,42,2.576923,1,1,0,0,1,0,0,1,0
160,1,0,0,0,1,42,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,54,64,56,56,58,58,61.99033,67,170,200,8,8,3,1,0,21.11539,27,40,20.63461,1,1,0,0,1,1,0,0,0
2123,1,0,0,0,1,40,18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54,49,52,56,53,57,52.72127,66,140,175,12,16,3,1,0,14.73077,10.64,50,18.63461,1,1,0,0,2,0,0,0,1
4785,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,46,50,55,47,62,58,51.63079,67,150,200,9,12,8,1,,21.03846,8.25,40,0.4807692,0,0,1,0,1,0,1,0,0
4602,1,0,0,0,1,42,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,50,60,56,62,60,55.44746,66,125,138,15,12,2,1,0,22.19231,11,29,0.5192308,0,0,1,0,1,0,0,1,0
1655,1,0,0,0,1,45,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,51,48,56,62,69,52.72127,64,130,140,12,12,4,1,0,18.40385,15.75,20,5.5,0,0,1,0,1,0,0,1,0
11909,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,48,47,54,53,40,48,51.35817,63,136,130,8,8,3,1,1,12.11539,8.2,40,5.096154,0,0,1,0,1,1,0,0,0
92,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,39,50,53,51,52,45.90578,59,140,190,12,12,1,1,,17.61539,15.49,35,10.82692,1,1,0,0,1,1,0,0,0
1080,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,51,46,56,51,54,52.17603,65,127,160,10,8,2,1,0,18.88461,2.5,50,21,0,0,0,1,1,0,0,0,1
1514,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,40,50,53,62,45,46.45102,64,165,180,12,12,2,0,0,21.23077,18.92,40,24.40385,1,0,1,0,0,0,0,0,1
1412,1,0,0,0,1,40,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48,42,38,44,39,32,41.81648,64,125,170,11,12,7,0,0,17.78846,4.25,40,1,0,0,1,0,1,0,0,0,1
1206,1,0,1,0,0,41,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,26,46,35,41,36,38,42.36172,63,157,195,8,6,7,1,1,4.557693,5.5,40,1.365385,0,0,1,0,1,0,0,0,1
5014,1,0,0,0,1,38,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,40,34,35,32,46,50,33.36528,67,122,170,12,11,0,1,,8.153846,9,40,0.3653846,0,0,1,0,0,0,0,0,1
3737,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,54,50,50,56,56,53.26651,63,112,135,12,12,5,1,0,22.30769,25.96,40,11.44231,0,0,1,0,2,0,1,0,0
3626,1,0,0,0,1,43,16,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,56,47,57,56,61,52,52.99389,64,160,195,13,12,2,1,0,20.17308,16.02,40,7.865385,1,1,0,0,2,0,1,0,0
1935,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,56,66,57,59,41,52,64.17129,67,150,150,12,12,4,1,0,14.84615,9.5,37,0.7692308,0,1,0,0,1,0,1,0,0
3659,1,0,0,0,1,40,12,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,46,45,37,47,40,42,43.99744,59,120,125,8,5,9,1,1,14.28846,13,40,2.115385,0,0,1,0,1,0,1,0,0
1074,1,0,1,0,0,40,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36,34,41,35,48,47,35.81885,66,160,230,10,12,3,1,1,20.03846,9.5,30,13,1,1,0,0,1,0,0,0,1
4852,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,32,36,31,35,54,50,34.18314,64,140,160,11,8,5,1,0,18.07692,5.15,35,0.7115384,0,0,1,0,0,0,1,0,0
764,1,0,0,1,0,39,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,42,39,50,52,56,43.72482,60,115,160,8,12,5,1,0,7.961538,8.44,40,3.211539,0,1,0,0,0,0,0,0,1
4803,1,0,0,0,1,38,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,62,56,53,62,59,60.082,66,165,240,12,12,2,0,0,18.78846,6,40,6.134615,0,1,0,0,0,0,1,0,0
2603,1,0,0,0,1,40,19,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,66,57,52,62,53,51,58.7189,63,125,118,12,12,2,0,0,12.80769,15.76,50,11.13461,1,1,0,0,0,0,0,0,1
5550,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,34,37,26,49,48,32.2748,64,120,150,12,7,2,0,0,19.05769,9.25,46,4.384615,0,0,1,0,1,0,0,0,1
3746,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,39,55,47,51,57,45.63316,66,120,160,12,12,4,1,0,10.11539,10.5,15,1.019231,1,1,0,0,1,0,1,0,0
4488,1,0,0,0,1,38,13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,50,59,59,62,60,55,61.71771,65,115,140,8,11,2,1,0,17.57692,36.11,45,3.615385,0,0,1,0,1,0,0,1,0
5193,1,0,0,0,1,39,16,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,56,50,50,53,47,46,51.90341,69,150,165,12,12,4,1,0,16.65385,25.3,40,12.07692,0,0,1,0,1,0,0,1,0
2124,1,0,0,0,1,37,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,58,53,54,59,52,50,56.26532,62,120,200,12,16,3,1,0,15.42308,25,40,6.653846,0,0,1,0,0,0,0,0,1
5037,1,0,0,0,1,43,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,49,50,50,53,54,50.54031,72,160,220,14,16,2,1,0,23.09615,7.79,37,15.03846,0,1,0,0,1,0,0,0,1
3303,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54,66,57,62,61,50,64.98915,65,130,146,14,16,2,1,0,13.90385,12.98,40,2.019231,0,0,1,0,0,1,0,0,0
2521,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,42,36,39,38,52,54,37.18195,62,120,160,12,12,4,1,,14.69231,10.21,32,1.807692,1,1,0,0,1,0,1,0,0
936,1,0,0,0,1,41,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,56,46,50,59,61,72,51.35817,63,110,135,12,12,6,1,0,20.65385,15.75,20,2.596154,0,0,1,0,1,0,1,0,0
4219,1,0,0,0,1,40,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,38,47,47,52,54,42.90696,62,189,165,7,11,1,0,1,20.40385,15.78,40,19.53846,0,1,0,0,0,0,0,0,1
3358,1,0,0,0,1,44,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,61,56,59,52,58,61.17247,70,165,304,12,18,5,1,1,11,9,43,3.807692,0,0,1,0,1,0,1,0,0
5522,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,50,57,56,53,51,54,57.3558,67,113,143,12,6,2,0,0,19.17308,2.4,16,2.557692,0,1,0,0,0,0,0,0,1
5701,1,0,0,0,1,38,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,54,62,54,53,62,70,59.53675,63,112,113,12,0,1,0,0,15.42308,38.94,40,5.403846,0,0,1,0,1,0,0,1,0
4252,1,0,0,0,1,38,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,52,43,56,56,48,48,50.54031,65,145,203,16,16,3,1,0,15.82692,21.36,36,16.13461,0,1,0,0,1,0,0,0,1
5574,1,0,0,0,1,42,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40,39,50,53,52,56,45.90578,66,149,158,10,8,5,0,0,23.46154,15.35,40,5.846154,0,1,0,0,0,0,0,0,1
5409,1,0,0,0,1,39,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,44,38,46,47,57,49,42.63434,65,125,170,12,12,2,0,0,12.40385,11.28,40,1.269231,0,0,1,0,0,0,1,0,0
5341,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,52,64,55,56,57,60,61.71771,67,135,158,12,12,3,1,0,18.03846,24.5,30,18.11539,0,1,0,0,1,0,1,0,0
2278,1,0,0,0,1,42,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48,66,55,53,55,59,61.99033,69,146,170,12,10,1,1,0,15.88461,20,35,11.5,0,1,0,0,0,0,0,0,1
2246,1,0,0,0,1,42,13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,50,53,60,56,35,46,57.08318,65,124,125,16,12,2,1,0,19.55769,8.35,40,3.788461,0,0,1,0,1,0,0,0,1
1117,1,0,0,1,0,39,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34,51,47,47,51,41,49.99507,61,170,179,8,6,1,0,,21.69231,17.78,40,22.28846,0,0,1,0,1,0,0,0,1
5159,1,0,0,0,1,41,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54,43,35,53,48,42,43.99744,68,135,148,14,12,3,1,1,9.057693,7,35,0.1153846,0,0,1,0,1,0,0,1,0
1293,1,0,1,0,0,43,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,42,43,43,50,61,60,45.36054,60,120,190,12,13,4,1,0,17.30769,25.18,42,1.865385,0,0,1,0,1,0,0,0,1
622,1,0,1,0,0,38,15,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,34,47,43,56,52,41,49.17721,64,128,195,13,13,2,1,1,15.09615,15.38,40,9.230769,0,0,1,0,1,0,1,0,0
3908,1,0,0,0,1,43,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52,45,54,53,62,72,50.26769,69,140,198,12,12,2,1,1,23.09615,26.72,35,8.134615,0,0,1,0,1,0,1,0,0
3953,1,0,1,0,0,42,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,38,50,31,50,54,54,45.90578,65,140,145,12,12,6,1,1,17.38461,22.59,40,16.03846,1,0,1,0,1,0,0,0,1
4872,1,0,0,0,1,39,17,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,38,39,39,44,50,43,40.45338,66,135,184,12,13,2,1,0,10.23077,21.91,43,11.84615,0,1,0,0,0,0,1,0,0
12108,1,0,0,0,1,42,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,54,47,52,56,46,66,51.63079,70,153,165,5,5,2,1,0,17.26923,9.3,30,10.82692,1,1,0,0,1,0,0,1,0
147,1,0,0,0,1,41,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44,39,46,47,59,62,43.17958,61,122,125,10,12,0,1,0,14.71154,3.84,25,5.826923,1,0,1,0,1,1,0,0,0
