comp_name,year,year_estab,dom,pub,rev,revproj,exrev,exproj,domrev,capital,iso9000,iso9001,iso9002,qcyear,seicmm,level,anyotherqc,product,distr,services,projects,alliances,jv,us,uk,canada,europe,asia,australia,india,africa,middleeast,latinamer,eduntrain,ent,engineering,defence,health,telecomm,transport,port,textiles,publishing,travel,financial,manuf,egov,leasehire,web,libmgmt,airrailway,ecom,edesign,officeauto,oilpetro,softemp,othemp,projnserv,lang_os_ser,ites,rdbms,net_sysinter,multimedia,contentdev,itedu,webnecom,proddev,con,nochange,div,relateddiv,unreldiv,totaos,conglomorate
Usha Matra MHS,1995,,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
Usha Services,1994,1976,1,1,7.28,,3.3,,3.98,1,0,0,0,,0,,0,8,,,1,,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50,30,1,1,0,0,0,0,0,0,0,1,,,,,,3,1
UshaComm India Pvt. Ltd.,1999,1994,1,1,80,140,44,110,36,14,0,0,0,,0,,0,5,0,0,7,,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,27,1,1,0,0,0,0,0,0,0,0,,,,,,2,1
UshaComm India Pvt. Ltd.,2001,1994,1,0,434,524,323,514,111,350,0,1,0,,0,,0,5,0,0,3,,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
UshaComm India Pvt. Ltd.,2002,1994,1,0,402,1000,390,1000,12,355,0,1,0,,0,,0,4,0,0,5,6,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
UshaComm India Pvt. Ltd.,2003,1994,1,0,712,,571,,141,355,0,1,0,,0,,0,,,,5,4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450,36,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,5,1
Ushus Technologies (P) Ltd.,2001,2000,1,0,10,,10,,0,5,0,0,0,,0,,0,0,0,4,4,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,0,1,0,1,0,1,0,0,1,1,,,,,,5,0
Ushus Technologies (P) Ltd.,2002,2000,1,0,8.5,33.6,8.5,33.6,0,7.2,0,0,0,,0,,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0
Ushus Technologies (P) Ltd.,2003,2000,1,0,28,75,25,71,3,13,0,1,0,2000,1,3,0,,,,8,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,4,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,5,0
V2Infotech India Pvt. Ltd.,2003,2001,1,0,0.6,15,,,,0.1,0,1,0,2000,0,,0,,,,7,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,8,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
VGL Softech Limited,2001,1999,1,0,4.9,15,4.22,13,0.68,3.09,0,0,0,,0,,0,4,0,1,3,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,52,7,0,1,1,1,0,0,0,0,1,1,,,,,,5,0
VGL Softech Limited,2002,1999,1,0,9,44,7.6,35,1.4,5.04,0,0,0,,0,,0,3,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,57,5,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,6,0
VGL Softech Limited,2003,1999,1,0,19,50,17.5,40,1.5,7.2,0,1,0,2000,0,,0,,,,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0
VJIL Consulting Limited,1995,1991,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,0,0,,,,,,5,0
VJIL Consulting Limited,1997,1991,1,1,45,,30,,15,58.4,0,1,0,,0,,0,0,,0,,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,150,30,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,5,0
VJIL Consulting Limited,1998,1991,1,1,45,,30,,15,58.4,0,1,0,,0,,0,4,0,0,3,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,150,30,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,5,0
VJIL Consulting Limited,1999,1991,1,1,72,100,40,80,32,54.4,0,1,0,,0,,0,4,1,4,2,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,100,30,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,5,0
VJIL Consulting Limited,2001,1991,1,1,286,,146,,140,54.4,0,1,0,,0,,0,2,0,2,2,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,140,30,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
VJIL Consulting Limited,2002,1991,1,1,218.4,300,218.4,300,0,68.6,0,1,0,,0,,0,2,0,4,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,200,30,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,9,0
VJIL Consulting Limited,2003,1991,1,1,200.01,,180.01,224,20,70,0,1,0,,0,,0,,,,4,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,200,30,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,5,0
VMF Soft Tech Limited,2001,1993,1,1,20,80,15,65,5,78,0,0,0,,0,,0,1,0,2,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,57,13,1,1,0,1,0,0,0,0,1,1,,,,,,5,0
VT plex Pvt. Ltd.,2001,1999,1,0,,,,,,10,0,0,0,,0,,0,0,0,4,3,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,1,0,1,1,,,,,,8,0
VXL eTech Ltd.,2001,2000,1,0,60,,40,,20,30,0,0,0,,0,,0,4,0,4,3,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85,15,1,1,1,1,0,1,0,0,1,0,,,,,,6,0
VXL eTech Ltd.,2002,2000,1,0,26.57,40,15,,11.57,2.6,0,0,0,,1,3,0,4,0,4,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60,11,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,6,0
VXL eTech Ltd.,2003,2000,1,1,17.06,28,0.2,1,16.86,2.6,0,0,0,,0,,0,,,,10,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,54,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0
Vakrangee Softwares Limited,2001,1990,1,1,206.8,415.7,160,,46.8,74.87,0,0,0,,0,,0,4,0,4,2,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,26,0,1,1,1,0,0,0,0,1,1,,,,,,5,0
"Value Added Information Distribution Services Pvt, Ltd.",2001,1997,1,0,8.833,65,3.831,35,5.002,2.5,0,0,0,,0,,0,0,0,0,4,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,30,1,1,0,0,0,0,0,0,1,0,,,,,,3,0
Value Software Technologies Pvt. Ltd.,1997,1990,1,0,27.3,,24,,3.3,3.66,0,0,0,,0,,0,0,,0,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,10,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Value Software Technologies Pvt. Ltd.,1998,1990,1,0,27.3,,24,,3.3,3.66,0,0,0,,0,,0,4,0,0,5,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Value Software Technologies Pvt. Ltd.,1999,1990,1,0,63.46,78.12,61.27,75.11,2.19,20.6,0,0,0,,0,,0,5,0,3,3,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,20,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,5,0
Value Software Technologies Pvt. Ltd.,2001,1990,1,0,78.84,150,75.55,135,3.29,20.6,0,1,0,,0,,0,4,0,3,5,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,100,20,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,6,0
Value Software Technologies Pvt. Ltd.,2002,1990,1,0,78,100,72,95,6,43.16,0,1,0,,0,,0,5,0,4,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,75,15,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0
ValueMomentum Software Serices Pvt. Ltd.,2003,2000,1,0,16,18,15.85,18,0.15,5,0,0,0,,0,,0,,,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,27,3,1,1,0,0,0,0,0,0,0,1,,,,,,3,0
Vcustomer Corporation,2003,1999,1,0,,,,,,,0,0,0,,0,,0,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1700,100,1,1,1,0,0,0,0,0,1,1,,,,,,5,0
Vedika Software Pvt. Ltd.,1994,1987,1,0,,,,,,0.6,0,0,0,,0,,0,4,,,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,,,1,1,0,0,0,0,1,0,0,1,,,,,,4,0
Vedika Software Pvt. Ltd.,1995,1987,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,0
Vedika Software Pvt. Ltd.,1997,1987,1,0,162.7,,123.8,,38.9,0.6,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,30,115,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0
Vedika Software Pvt. Ltd.,1998,1987,1,0,162.7,,123.8,,38.9,0.6,0,0,0,,0,,0,2,0,0,2,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30,115,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,6,0
Vedika Software Pvt. Ltd.,1999,1987,1,0,,,,,,0.6,0,0,0,,0,,0,3,0,1,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140,13,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0
Vedika Software Pvt. Ltd.,2001,1987,1,0,59,80,1.3,1.8,57.7,0.6,0,0,0,,0,,0,4,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,54,120,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Vedika Software Pvt. Ltd.,2002,1987,1,0,29.46,,0.56,,28.9,0.6,0,0,0,,0,,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,51,78,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,4,0
Vee Technologies Private Limited,2003,2000,1,0,9,100,9,100,0,9,0,0,0,,0,,0,,,,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,600,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
Velocient Technologies Limited,2001,1994,1,0,97.6,140,94.3,137.5,3.3,154.63,0,0,0,,0,,0,0,0,2,3,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80,27,1,1,0,1,0,0,0,0,1,1,,,,,,5,0
Velocient Technologies Limited,2002,1994,1,0,42.06,40,42.06,40,0,154.64,0,0,0,,0,,0,0,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,40,27,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,6,0
Venire IT Limited,2002,2000,1,0,6.4,,5,,1.4,0.2,0,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,17,4,1,1,0,0,0,0,0,0,0,1,,,,,,3,0
Verifone India Limited,1994,1990,0,0,51.9,,51.9,,0,6.6,0,0,0,,0,,0,2,,,1,,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,63,10,1,1,0,1,0,1,0,0,0,1,,,,,,5,1
Verifone India Limited,1995,1990,0,0,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,7,1
Verifone India Limited,1997,1990,0,0,221.3,,221.3,,0,6.6,0,1,0,,0,,0,0,,0,,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,170,40,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,7,1
Verifone India Limited,1998,1990,0,0,221.3,,221.3,,0,6.6,0,1,0,,0,,0,5,0,0,2,,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,170,40,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1
Verifone India Limited,1999,1990,0,0,363.32,472.88,363.32,472.88,0,6.6,0,1,0,,0,,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,210,35,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,4,1
Verifone India Limited,2001,1990,0,0,435.31,508.5,435.31,508.5,0,6.6,0,1,0,,0,,0,3,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,143,16,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
Versatile Informatics Technologies Pvt. Ltd.,2003,2000,1,0,50,200,,,,0.1,0,1,1,2000,0,,0,,,,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,30,1,1,1,0,0,1,0,0,1,1,,,,,,6,0
Vertex Software Private Limited,2003,1996,1,0,41.23,60,41.23,60,0,7.9,0,0,0,,0,,0,,,,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,57,23,0,1,0,0,0,0,0,0,1,1,,,,,,3,0
Vetri Software India Ltd.,2003,1993,1,0,410,500,410,500,0,20.1,0,0,0,,0,,0,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125,775,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Vibgyor Graphics & Research Centre Ltd.,1999,1998,1,1,0.058,,0.058,,0,0.18,0,0,0,,0,,0,5,0,6,5,,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31,9,1,1,1,1,1,1,1,1,1,1,,,,,,10,0
Vibgyor Graphics & Research Centre Ltd.,2001,1998,1,1,1.198,10,0.873,,0.325,0.84,0,0,0,,0,,0,5,0,1,3,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,26,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,6,0
Vibgyor Graphics & Research Centre Ltd.,2002,1998,1,1,12,16,1.2,2,10.8,2.9,0,0,0,,0,,0,4,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40,10,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,6,0
Videsh Sanchar Nigam Ltd.,1998,1986,1,1,52853,,0,,52853,950,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,33,2840,1,1,0,0,0,0,0,0,1,0,,,,,,3,1
Videsh Sanchar Nigam Ltd.,1999,1986,1,1,,,,,,950,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,35,2940,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1
Videsh Sanchar Nigam Ltd.,2001,1986,1,1,,,,,,95,0,0,0,,0,,0,1,0,4,4,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,40,2900,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,5,1
Videsh Sanchar Nigam Ltd.,2002,1986,1,1,7965,,0,,7965,2850,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,,,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1
Videsh Sanchar Nigam Ltd.,2003,1986,1,1,65080,,41499,,23581,2850,0,0,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2970,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,1
Vintron Informatics Pvt. Ltd.,2001,1997,1,0,6.14,8,6.14,8,0,,0,1,0,,0,,0,0,0,1,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20,5,1,1,0,1,0,0,0,0,1,1,,,,,,5,0
Virmati Software & Telecommunications Ltd.,2001,1995,1,0,60,100,0.09,1,59.91,9.5,0,0,0,,0,,0,1,0,2,1,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,325,25,0,1,1,0,0,0,0,0,1,0,,,,,,3,0
Virmati Software & Telecommunications Ltd.,2002,1995,1,0,121.85,100,5,,116.85,9.5,0,0,0,,0,,0,4,0,3,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,375,40,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,7,0
Virmati Software & Telecommunications Ltd.,2003,1995,1,1,100,250,5,,95,9.5,0,1,0,,0,,0,,,,4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,375,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0
Virtual Dynamics Software Pvt. Ltd.,1999,1996,1,0,,,,,,23.5,0,0,0,,0,,0,2,0,4,3,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,37,18,1,1,1,0,1,1,1,0,1,1,,,,,,8,0
Virtusa (India) Pvt. Ltd.,2003,1999,1,0,,,,,,,0,0,0,,0,,0,,,,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,240,45,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Visesh Infosystems Limited,1997,1989,1,0,23.28,,1.6,,21.68,8.46,0,0,0,,0,,0,6,2,3,4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,80,28,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Visesh Infosystems Limited,1998,1989,1,0,23.28,,1.6,,21.68,8.46,0,0,0,,0,,0,6,2,3,4,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,80,28,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Visesh Infosystems Limited,1999,1989,1,0,70,130,20,,50,68.5,0,0,0,,0,,0,3,1,5,4,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,110,20,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,6,0
Visesh Infosystems Limited,2001,1989,1,1,160,250,13.56,50,146.44,100,0,1,0,,0,,0,4,1,4,2,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,150,43,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,8,0
Visesh Infosystems Limited,2002,1989,1,1,193.72,251.84,5.41,10,188.31,100,0,1,0,,0,,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,150,43,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
Visesh Technologies Limited,1994,1986,1,0,11.13,,11.13,,0,1.13,0,0,0,,0,,0,4,,,7,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46,40,1,1,0,0,0,0,0,0,0,1,,,,,,3,0
Visesh Technologies Limited,1995,1986,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,5,0
Visesh Technologies Limited,1997,1986,1,0,23.28,,1.6,,21.68,8.46,0,0,0,,0,,0,6,2,3,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,28,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,5,0
Vishwagan Infosoft Pvt. Ltd.,2001,1999,1,0,1,6,0.42,3,0.58,4.5,0,0,0,,0,,0,2,0,3,4,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,30,8,1,1,0,1,0,1,0,1,1,1,,,,,,7,0
Vision Comptech Integrators Limited,2002,2000,1,1,3,30,2.8,25,0.2,10,0,0,0,,0,,0,1,1,5,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,22,8,1,1,1,1,0,1,1,0,1,1,,,,,,8,0
Vision Comptech Integrators Limited,2003,2000,1,1,16.72,57,11.6,56,5.12,40,0,0,0,,0,,0,,,,10,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,80,120,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,5,0
Vision Healthsource (I) Pvt. Ltd.,2003,1998,1,0,38.82,98.07,38.82,98.07,0,1,0,1,0,2000,0,,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,332,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Visionary Software Technologies Ltd.,2001,2000,1,0,4,6,4,6,0,1,0,0,0,,0,,0,0,0,4,1,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,1,1,0,0,0,0,1,1,0,,,,,,4,0
Vispark Solutions (I) Private Limited,2002,2000,1,0,2.97,41.4,2.97,41.4,0,1,0,1,0,,0,,0,2,5,4,2,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46,10,1,1,1,1,1,1,0,1,1,1,,,,,,9,0
Visu Cybertech Ltd.,2001,1997,1,1,23,60,7.6,,15.4,55.05,0,0,0,,0,,0,2,0,3,1,,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,65,8,1,1,1,1,1,1,1,1,1,1,,,,,,10,0
Visual Web Solutions Pvt. Ltd.,2001,1994,1,0,6.5,8,6.5,8,0,0.5,0,0,0,,0,,0,3,0,4,4,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,82,0,1,1,0,0,0,0,1,0,1,1,,,,,,5,0
